Identifiant_Station;Date;Time;Id; Voltage_Lithium ;Voltage_Extern;Temperature;Humidity;Wind_Speed;Wind_Dir;Pluvio;Co2;So2;Pyran;PPM1;PPM2.5;PPM4;PP10;;;;;;
15428359;01/02/2021;11:00:00;672; 4.07 ;12.22;23.4;48.96;588.63;3290.75;0;174.13;0;2331;16;24;26;34;;;;;;
15428359;01/02/2021;11:15:00;673; 4.07 ;12.22;23.38;49.09;589;3290.75;0;174.13;0;2331;14;19;21;24;;;;;;
15428359;01/02/2021;11:30:00;674; 4.07 ;12.23;23.4;50.54;588.63;3290.87;0;173.13;0;2325.5;12;15;16;nan;;;;;;
15428359;01/02/2021;11:45:00;675; 4.07 ;12.23;23.26;50.54;588.63;3290.87;0;173.13;0;2325.5;12;15;16;27;;;;;;
15428359;01/02/2021;12:00:00;676; 4.07 ;12.23;23.02;49.21;589.63;3291.12;0;172.75;0;2308.75;11;14;16;26;;;;;;
15428359;01/02/2021;12:00:00;676; 4.07 ;12.23;23.02;49.21;589.63;3291.12;0;172.75;0;2308.75;11;14;16;26;;;;;;
15428359;01/02/2021;12:15:00;677; 4.06 ;12.23;23.14;48.09;588.75;3290.87;0;177.25;0;2333.5;12;17;22;nan;;;;;;
15428359;01/02/2021;12:30:00;678; 4.06 ;12.23;23.46;46.44;588.75;3290.87;0;177.25;0;2333.5;12;17;22;24;;;;;;
15428359;01/02/2021;12:45:00;679; 4.06 ;12.24;23.72;45.32;588.38;3290.75;0;177.25;0;2350.75;9;13;15;22;;;;;;
15428359;01/02/2021;13:00:00;680; 4.06 ;12.23;23.81;43.45;587.63;3290.62;0;177.25;0;2375.87;9;13;22;26;;;;;;
15428359;01/02/2021;13:15:00;681; 4.06 ;12.23;24.15;43.15;587.5;3290.62;0;177.25;0;2375.87;11;14;17;23;;;;;;
15428359;01/02/2021;13:30:00;682; 4.06 ;12.25;24.44;35.52;582.5;3290;0;230.13;0;2489.62;9;13;13;nan;;;;;;
15428359;01/02/2021;13:45:00;683; 4.06 ;12.25;27.65;35.52;582.5;3290;0;230.13;0;2489.62;9;13;13;27;;;;;;
15428359;01/02/2021;14:00:00;684; 4.08 ;12.25;26.4;37.72;579.75;3289.37;0;241.63;0;2553.5;10;14;14;23;;;;;;
15428359;01/02/2021;14:00:00;684; 4.08 ;12.25;26.4;37.72;579.75;3289.37;0;241.63;0;2553.5;10;14;14;23;;;;;;
15428359;01/02/2021;14:15:00;685; 4.06 ;12.24;24.52;41.26;585.25;3290.25;0;170.88;0;2393.75;10;13;19;nan;;;;;;
15428359;01/02/2021;14:30:00;686; 4.06 ;12.24;23.67;44.04;585.25;3290.25;0;170.88;0;2393.75;9;13;19;24;;;;;;
15428359;01/02/2021;14:45:00;687; 4.06 ;12.24;23.58;44.82;587.63;3290.62;0;170.5;0;2373.5;16;20;22;25;;;;;;
15428359;01/02/2021;15:00:00;688; 4.05 ;12.2;23.4;45.78;589;3291;0;170.38;0;2327.25;11;14;14;18;;;;;;
15428359;01/02/2021;15:15:00;689; 4.05 ;12.2;23.09;46.53;590.13;3291;0;170.38;0;2327.25;13;15;26;41;;;;;;
15428359;01/02/2021;15:30:00;690; 4.05 ;12.24;22.85;47.45;591.63;3291.25;0;170.38;0;2289.12;10;14;20;nan;;;;;;
15428359;01/02/2021;15:45:00;691; 4.05 ;12.24;22.66;47.45;591.63;3291.25;0;170.38;0;2289.12;10;14;20;25;;;;;;
15428359;01/02/2021;16:00:00;692; 4.05 ;12.24;22.45;47.97;591.88;3291.25;0;170.38;0;2275.12;9;13;14;19;;;;;;
15428359;01/02/2021;16:00:00;692; 4.05 ;12.24;22.45;47.97;591.88;3291.25;0;170.38;0;2275.12;9;13;14;19;;;;;;
15428359;01/02/2021;16:15:00;693; 4.04 ;12.23;22.26;48.82;593.13;3291.62;0;170.38;0;2253.62;11;15;19;nan;;;;;;
15428359;01/02/2021;16:30:00;694; 4.04 ;12.23;22.16;49.57;593.13;3291.62;0;170.38;0;2253.62;11;15;19;22;;;;;;
15428359;01/02/2021;16:45:00;695; 4.05 ;12.23;22.02;50.12;593.38;3291.62;0;170.38;0;2243.37;10;14;17;21;;;;;;
15428359;01/02/2021;17:00:00;696; 4.04 ;12.22;21.85;50.74;593.75;3291.62;0;170.38;0;2226.5;11;13;15;19;;;;;;
15428359;01/02/2021;17:15:00;697; 4.04 ;12.22;21.74;51.23;593.75;3291.62;0;170.38;0;2226.5;11;14;15;17;;;;;;
15428359;01/02/2021;17:30:00;698; 4.04 ;12.23;21.64;51.59;594.25;3291.75;0;170.38;0;2209.12;12;16;17;nan;;;;;;
15428359;01/02/2021;17:45:00;699; 4.04 ;12.23;21.54;51.59;594.25;3291.75;0;170.38;0;2209.12;12;16;17;22;;;;;;
15428359;01/02/2021;18:00:00;700; 4.04 ;12.23;21.45;52.08;594.5;3291.87;0;170.25;0;2203.5;11;14;14;21;;;;;;
15428359;01/02/2021;18:00:00;700; 4.04 ;12.23;21.45;52.08;594.5;3291.87;0;170.25;0;2203.5;11;14;14;21;;;;;;
15428359;01/02/2021;18:15:00;701; 4.04 ;12.23;21.36;52.32;594.88;3291.87;0;170.38;0;2196.87;10;18;23;nan;;;;;;
15428359;01/02/2021;18:30:00;702; 4.04 ;12.23;21.4;52.1;594.88;3291.87;0;170.38;0;2196.87;14;18;23;26;;;;;;
15428359;01/02/2021;18:45:00;703; 4.04 ;12.22;21.59;51.78;594.38;3291.75;0;170.38;0;2206.87;13;17;21;30;;;;;;
15428359;01/02/2021;19:00:00;704; 4.03 ;12.23;21.79;51.37;594.13;3291.62;0;170.38;0;2220.25;14;18;19;23;;;;;;
15428359;01/02/2021;19:15:00;705; 4.03 ;12.23;21.79;50.92;594;3291.62;0;170.38;0;2220.25;13;18;19;27;;;;;;
15428359;01/02/2021;19:30:00;706; 4.03 ;12.22;21.5;51.13;594.5;3291.75;0;170.38;0;2205.75;12;15;18;nan;;;;;;
15428359;01/02/2021;19:45:00;707; 4.03 ;12.22;21.45;51.13;594.5;3291.75;0;170.38;0;2205.75;12;15;18;27;;;;;;
15428359;01/02/2021;20:00:00;708; 4.03 ;12.22;21.71;50.75;594;3291.87;0;170.38;0;2214.62;12;14;15;19;;;;;;
15428359;01/02/2021;20:00:00;708; 4.03 ;12.22;21.71;50.75;594;3291.87;0;170.38;0;2214.62;12;14;15;19;;;;;;
15428359;01/02/2021;20:15:00;709; 4.03 ;12.22;21.88;50.2;593.25;3291.5;0;170.5;0;2233.75;13;15;17;nan;;;;;;
15428359;01/02/2021;20:30:00;710; 4.03 ;12.22;22;49.84;593.25;3291.5;0;170.5;0;2233.75;11;15;17;21;;;;;;
15428359;01/02/2021;20:45:00;711; 4.03 ;12.23;22.1;49.69;592.88;3291.62;0;170.38;0;2240.37;10;13;19;23;;;;;;
15428359;01/02/2021;21:00:00;712; 4.02 ;12.22;21.99;48.88;593.13;3291.5;0;170.38;0;2248.5;10;13;13;19;;;;;;
15428359;01/02/2021;21:15:00;713; 4.02 ;12.22;22.15;49.29;592.88;3291.5;0;170.38;0;2248.5;12;14;14;17;;;;;;
15428359;01/02/2021;21:30:00;714; 4.02 ;12.23;22.33;48.71;592;3291.37;0;170.38;0;2265.12;12;15;15;nan;;;;;;
15428359;01/02/2021;21:45:00;715; 4.02 ;12.23;22.45;48.71;592;3291.37;0;170.38;0;2265.12;12;15;15;16;;;;;;
15428359;01/02/2021;22:00:00;716; 4.02 ;12.23;22.54;48.34;591.63;3291.25;0;170.38;0;2272;9;14;15;20;;;;;;
15428359;01/02/2021;22:00:00;716; 4.02 ;12.23;22.54;48.34;591.63;3291.25;0;170.38;0;2272;9;14;15;20;;;;;;
15428359;01/02/2021;22:15:00;717; 4.02 ;12.23;22.4;47.67;592.5;3291.5;0;170.38;0;2253.5;11;16;24;nan;;;;;;
15428359;01/02/2021;22:30:00;718; 4.02 ;12.23;22.2;47.46;592.5;3291.5;0;170.38;0;2253.5;13;16;24;28;;;;;;
15428359;01/02/2021;22:45:00;719; 4.02 ;12.22;22.08;48.35;593.13;3291.62;0;170.38;0;2243.25;11;15;18;22;;;;;;
15428359;01/02/2021;23:00:00;720; 4.01 ;12.22;21.92;48.03;593.25;3291.62;0;170.38;0;2227;9;12;13;21;;;;;;
15428359;01/02/2021;23:15:00;721; 4.01 ;12.22;21.76;48.46;593.63;3291.62;0;170.38;0;2227;10;13;15;20;;;;;;
15428359;01/02/2021;23:30:00;722; 4.01 ;12.22;21.7;48.25;594.38;3291.75;0;170.38;0;2212.75;10;14;14;nan;;;;;;
15428359;01/02/2021;23:45:00;723; 4.01 ;12.22;21.56;48.25;594.38;3291.75;0;170.38;0;2212.75;10;14;14;16;;;;;;
15428359;02/02/2021;0:00:00;724; 4.01 ;12.22;21.45;48.65;594.38;3291.87;0;170.38;0;2207;11;12;13;19;;;;;;
15428359;02/02/2021;0:00:00;724; 4.01 ;12.22;21.45;48.65;594.38;3291.87;0;170.38;0;2207;11;12;13;19;;;;;;
15428359;02/02/2021;0:15:00;725; 4.01 ;12.23;21.38;48.42;593.63;3291.75;0;170.38;0;2226.25;10;12;15;nan;;;;;;
15428359;02/02/2021;0:30:00;726; 4.01 ;12.23;22.1;48.15;593.63;3291.75;0;170.38;0;2226.25;9;12;15;19;;;;;;
15428359;02/02/2021;0:45:00;727; 4.01 ;12.22;22.8;47.37;592.88;3291.5;0;170.5;0;2261.12;9;10;11;13;;;;;;
15428359;02/02/2021;1:00:00;728; 4.01 ;12.22;23.25;46.83;591.5;3291;0;170.5;0;2312.25;9;11;14;16;;;;;;
15428359;02/02/2021;1:15:00;729; 4.01 ;12.22;23.56;46.38;590.63;3291;0;170.5;0;2312.25;11;14;16;25;;;;;;
15428359;02/02/2021;1:30:00;730; 4.01 ;12.22;23.8;45.36;589.25;3290.87;0;170.5;0;2345.87;10;12;12;nan;;;;;;
15428359;02/02/2021;1:45:00;731; 4.01 ;12.22;24.05;45.36;589.25;3290.87;0;170.5;0;2345.87;10;12;12;16;;;;;;
15428359;02/02/2021;2:00:00;732; 4.01 ;12.22;24.21;45.09;589;3291;0;170.5;0;2356.62;8;11;11;12;;;;;;
15428359;02/02/2021;2:00:00;732; 4.01 ;12.22;24.21;45.09;589;3291;0;170.5;0;2356.62;8;11;11;12;;;;;;
15428359;02/02/2021;2:15:00;733; 4.00 ;12.21;24.5;44.06;588.25;3290.75;0;170.63;0;2381.87;9;12;14;nan;;;;;;
15428359;02/02/2021;2:30:00;734; 4.00 ;12.21;24.6;43.81;588.25;3290.75;0;170.63;0;2381.87;10;12;14;19;;;;;;
15428359;02/02/2021;2:45:00;735; 4.00 ;12.23;24.72;43.32;587.88;3290.75;0;170.63;0;2389.12;8;10;10;17;;;;;;
15428359;02/02/2021;3:00:00;736; 4.00 ;12.23;24.9;42.87;587.63;3290.62;0;170.5;0;2405.37;10;11;15;22;;;;;;
15428359;02/02/2021;3:15:00;737; 4.00 ;12.23;24.99;42.82;587.13;3290.62;0;170.5;0;2405.37;8;11;14;23;;;;;;
15428359;02/02/2021;3:30:00;738; 4.00 ;12.23;24.99;42.92;586.75;3290.62;0;170.5;0;2409.25;10;11;16;nan;;;;;;
15428359;02/02/2021;3:45:00;739; 4.00 ;12.23;25;42.92;586.75;3290.62;0;170.5;0;2409.25;10;11;16;17;;;;;;
15428359;02/02/2021;4:00:00;740; 3.99 ;12.23;25.02;42.89;586.88;3290.62;0;170.63;0;2410.75;10;11;11;15;;;;;;
15428359;02/02/2021;4:00:00;740; 3.99 ;12.23;25.02;42.89;586.88;3290.62;0;170.63;0;2410.75;10;11;11;15;;;;;;
15428359;02/02/2021;4:15:00;741; 3.99 ;12.23;24.96;42.85;587.5;3290.62;0;170.63;0;2402.12;9;8;10;nan;;;;;;
15428359;02/02/2021;4:30:00;742; 3.99 ;12.23;24.82;43.37;587.5;3290.62;0;170.63;0;2402.12;7;8;10;14;;;;;;
15428359;02/02/2021;4:45:00;743; 3.99 ;12.24;25.03;42.66;587.13;3290.62;0;170.63;0;2408.25;9;11;11;13;;;;;;
15428359;02/02/2021;5:00:00;744; 3.99 ;12.22;25.16;42.47;586.75;3290.62;0;170.63;0;2418.37;8;10;15;21;;;;;;
15428359;02/02/2021;5:15:00;745; 3.99 ;12.22;25.21;42.58;586.75;3290.62;0;170.63;0;2418.37;9;11;13;20;;;;;;
15428359;02/02/2021;5:30:00;746; 3.99 ;12.24;25.42;42.41;586;3290.5;0;170.63;0;2436.12;9;12;12;nan;;;;;;
15428359;02/02/2021;5:45:00;747; 3.99 ;12.24;25.56;42.41;586;3290.5;0;170.63;0;2436.12;9;12;12;21;;;;;;
15428359;02/02/2021;6:00:00;748; 3.99 ;12.24;25.6;42.38;585.88;3290.5;0;170.63;0;2441.75;9;12;13;19;;;;;;
15428359;02/02/2021;6:00:00;748; 3.99 ;12.24;25.6;42.38;585.88;3290.5;0;170.63;0;2441.75;9;12;13;19;;;;;;
15428359;02/02/2021;6:15:00;749; 3.99 ;12.24;25.64;42.32;585.38;3290.37;0;170.63;0;2449.62;8;11;13;nan;;;;;;
15428359;02/02/2021;6:30:00;750; 3.99 ;12.24;25.68;42.36;585.38;3290.37;0;170.63;0;2449.62;9;11;13;18;;;;;;
15428359;02/02/2021;6:45:00;751; 3.99 ;12.23;25.81;42.2;585.25;3290.25;0;170.63;0;2456.62;9;12;16;17;;;;;;
15428359;02/02/2021;7:00:00;752; 3.98 ;12.22;25.33;42.92;585.5;3290.5;0;171;0;2415.75;9;11;15;23;;;;;;
15428359;02/02/2021;7:15:00;753; 3.98 ;12.22;24.82;44.23;586.5;3290.5;0;171;0;2415.75;11;13;17;23;;;;;;
15428359;02/02/2021;7:30:00;754; 3.98 ;12.24;24.52;45.36;588.38;3290.87;0;171.5;0;2381.62;11;13;16;nan;;;;;;
15428359;02/02/2021;7:45:00;755; 3.98 ;12.24;24.31;45.36;588.38;3290.87;0;171.5;0;2381.62;11;13;16;20;;;;;;
15428359;02/02/2021;8:00:00;756; 3.98 ;12.24;24.18;45.81;588.38;3290.87;0;171.5;0;2371.37;11;12;13;26;;;;;;
15428359;02/02/2021;8:00:00;756; 3.98 ;12.24;24.18;45.81;588.38;3290.87;0;171.5;0;2371.37;11;12;13;26;;;;;;
15428359;02/02/2021;8:15:00;757; 3.98 ;12.23;23.8;39.7;589.13;3291.12;0;172.88;0;2340.5;7;13;14;nan;;;;;;
15428359;02/02/2021;8:30:00;758; 3.98 ;12.23;23.47;41.42;589.13;3291.12;0;172.88;0;2340.5;9;13;14;18;;;;;;
15428359;02/02/2021;8:45:00;759; 3.97 ;12.23;23.45;43.84;589.5;3291.12;0;172.5;0;2336;9;12;15;27;;;;;;
15428359;02/02/2021;9:00:00;760; 3.98 ;12.22;23.62;45.57;589.75;3291.12;0;172.88;0;2337;10;14;14;20;;;;;;
15428359;02/02/2021;9:15:00;761; 3.98 ;12.22;23.67;47.05;589.63;3291.12;0;172.88;0;2337;9;11;13;19;;;;;;
15428359;02/02/2021;9:30:00;762; 3.97 ;12.22;23.68;48.72;589.38;3291.25;0;173.25;0;2340.5;10;13;13;nan;;;;;;
15428359;02/02/2021;9:45:00;763; 3.97 ;12.22;23.78;48.72;589.38;3291.25;0;173.25;0;2340.5;10;13;13;19;;;;;;
15428359;02/02/2021;10:00:00;764; 3.97 ;12.22;23.82;47.91;589.25;3291;0;173.25;0;2342.87;9;11;15;26;;;;;;
15428359;02/02/2021;10:00:00;764; 3.97 ;12.22;23.82;47.91;589.25;3291;0;173.25;0;2342.87;9;11;15;26;;;;;;
15428359;02/02/2021;10:15:00;765; 3.97 ;12.23;23.88;47.82;588.88;3291;0;173.63;0;2351.12;10;11;15;nan;;;;;;
15428359;02/02/2021;10:30:00;766; 3.97 ;12.23;23.92;44.92;588.88;3291;0;173.63;0;2351.12;8;11;15;29;;;;;;
15428359;02/02/2021;10:45:00;767; 3.97 ;12.23;24.02;43.94;588.63;3291;0;174.25;0;2354.62;10;14;15;21;;;;;;
15428359;02/02/2021;11:00:00;768; 3.97 ;12.22;24.07;42.55;588.38;3290.87;0;174.63;0;2369.25;8;12;15;18;;;;;;
15428359;02/02/2021;11:15:00;769; 3.97 ;12.22;24.18;39.8;587.88;3290.87;0;174.63;0;2369.25;10;12;12;19;;;;;;
15428359;02/02/2021;11:30:00;770; 3.97 ;12.23;24.32;37.83;587.25;3290.75;0;174;0;2387.25;9;11;12;nan;;;;;;
15428359;02/02/2021;11:45:00;771; 3.97 ;12.23;24.44;37.83;587.25;3290.75;0;174;0;2387.25;9;11;12;16;;;;;;
15428359;02/02/2021;12:00:00;772; 3.96 ;12.23;24.36;37.51;587.5;3290.62;0;173.75;0;2388;9;11;11;12;;;;;;
15428359;02/02/2021;12:00:00;772; 3.96 ;12.23;24.36;37.51;587.5;3290.62;0;173.75;0;2388;9;11;11;12;;;;;;
15428359;02/02/2021;12:15:00;773; 3.96 ;12.23;24.58;39.71;585.75;3290.5;0;177;0;2415.75;11;16;17;nan;;;;;;
15428359;02/02/2021;12:30:00;774; 3.96 ;12.23;24.87;39.54;585.75;3290.5;0;177;0;2415.75;12;16;17;20;;;;;;
15428359;02/02/2021;12:45:00;775; 3.96 ;12.23;25.1;38.95;585.5;3290.5;0;176.75;0;2429.25;12;16;17;27;;;;;;
15428359;02/02/2021;13:00:00;776; 3.96 ;12.23;25.19;38.62;585.13;3290.5;0;177.5;0;2432.37;13;17;17;25;;;;;;
15428359;02/02/2021;13:15:00;777; 3.96 ;12.23;25.12;39.16;585.25;3290.5;0;177.5;0;2432.37;13;17;18;21;;;;;;
15428359;02/02/2021;13:30:00;778; 3.96 ;12.24;25.9;33.74;583.38;3290;0;194.75;0;2478.37;13;17;18;nan;;;;;;
15428359;02/02/2021;13:45:00;779; 3.96 ;12.24;26.17;33.74;583.38;3290;0;194.75;0;2478.37;13;17;18;20;;;;;;
15428359;02/02/2021;14:00:00;780; 3.96 ;12.24;25.57;32.98;583.88;3290.12;0;184.88;0;2482.87;12;15;19;26;;;;;;
15428359;02/02/2021;14:00:00;780; 3.96 ;12.24;25.57;32.98;583.88;3290.12;0;184.88;0;2482.87;12;15;19;26;;;;;;
15428359;02/02/2021;14:15:00;781; 3.96 ;12.24;24.93;32.33;585.88;3290.62;0;171.63;0;2421.75;11;16;17;nan;;;;;;
15428359;02/02/2021;14:30:00;782; 3.96 ;12.24;24.41;33.3;585.88;3290.62;0;171.63;0;2421.75;12;16;17;30;;;;;;
15428359;02/02/2021;14:45:00;783; 3.95 ;12.24;24.11;34;587.13;3290.75;0;171;0;2395.62;13;19;25;45;;;;;;
15428359;02/02/2021;15:00:00;784; 3.95 ;12.22;23.94;33.95;588.38;3291;0;170.63;0;2355.25;9;14;18;26;;;;;;
15428359;02/02/2021;15:15:00;785; 3.95 ;12.22;23.79;34.63;588.88;3291;0;170.63;0;2355.25;11;17;23;30;;;;;;
15428359;02/02/2021;15:30:00;786; 3.95 ;12.23;23.56;34.94;590.13;3291.25;0;170.63;0;2327.37;10;16;19;nan;;;;;;
15428359;02/02/2021;15:45:00;787; 3.95 ;12.23;23.35;34.94;590.13;3291.25;0;170.63;0;2327.37;10;16;19;30;;;;;;
15428359;02/02/2021;16:00:00;788; 3.95 ;12.23;23.3;35.59;590.63;3291.25;0;170.63;0;2318.12;12;19;25;48;;;;;;
15428359;02/02/2021;16:15:00;789; 3.94 ;12.22;23.2;35.65;591;3291.37;0;170.63;0;2308.5;14;17;29;nan;;;;;;
15428359;02/02/2021;16:30:00;790; 3.94 ;12.22;23.1;35.95;591;3291.37;0;170.63;0;2308.5;11;17;29;42;;;;;;
15428359;02/02/2021;16:45:00;791; 3.94 ;12.22;23.04;36.01;591.38;3291.37;0;170.63;0;2300.37;10;16;21;34;;;;;;
15428359;02/02/2021;17:00:00;792; 3.94 ;12.21;22.96;35.11;591.13;3291.5;0;170.63;0;2288.25;12;18;32;70;;;;;;
15428359;02/02/2021;17:15:00;793; 3.94 ;12.21;22.89;34.96;591.63;3291.5;0;170.63;0;2288.25;9;15;20;38;;;;;;
15428359;02/02/2021;17:30:00;794; 3.94 ;12.21;22.72;36.76;591.88;3291.5;0;170.63;0;2277.25;11;15;22;nan;;;;;;
15428359;02/02/2021;17:45:00;795; 3.94 ;12.21;22.65;36.76;591.88;3291.5;0;170.63;0;2277.25;11;15;22;33;;;;;;
15428359;02/02/2021;18:00:00;796; 3.94 ;12.21;22.6;37;591.75;3291.5;0;170.63;0;2273.62;10;13;18;28;;;;;;
15428359;02/02/2021;18:00:00;796; 3.94 ;12.21;22.6;37;591.75;3291.5;0;170.63;0;2273.62;10;13;18;28;;;;;;
15428359;02/02/2021;18:15:00;797; 3.94 ;12.22;22.6;36.93;592.13;3291.5;0;170.63;0;2268.75;11;15;19;nan;;;;;;
15428359;02/02/2021;18:30:00;798; 3.94 ;12.22;22.56;35.62;592.13;3291.5;0;170.63;0;2268.75;12;15;19;42;;;;;;
15428359;02/02/2021;18:45:00;799; 3.94 ;12.22;22.51;36.31;592.38;3291.75;0;170.63;0;2266.25;7;13;14;20;;;;;;
15428359;02/02/2021;19:00:00;800; 3.93 ;12.21;22.47;35.96;592.75;3291.62;0;170.63;0;2260.5;12;17;26;45;;;;;;
15428359;02/02/2021;19:15:00;801; 3.93 ;12.21;22.45;34.99;592.88;3291.62;0;170.63;0;2260.5;10;15;18;41;;;;;;
15428359;02/02/2021;19:30:00;802; 3.93 ;12.22;22.4;34.37;592.63;3291.75;0;170.5;0;2256;12;16;22;nan;;;;;;
15428359;02/02/2021;19:45:00;803; 3.93 ;12.22;22.39;34.37;592.63;3291.75;0;170.5;0;2256;12;16;22;25;;;;;;
15428359;02/02/2021;20:00:00;804; 3.93 ;12.22;22.28;34.43;592.88;3291.62;0;170.5;0;2252.12;10;14;15;19;;;;;;
15428359;02/02/2021;20:00:00;804; 3.93 ;12.22;22.28;34.43;592.88;3291.62;0;170.5;0;2252.12;10;14;15;19;;;;;;
15428359;02/02/2021;20:15:00;805; 3.93 ;12.22;22.3;32.41;593;3291.75;0;170.5;0;2248.87;11;12;13;nan;;;;;;
15428359;02/02/2021;20:30:00;806; 3.93 ;12.22;22.24;33.94;593;3291.75;0;170.5;0;2248.87;8;12;13;31;;;;;;
15428359;02/02/2021;20:45:00;807; 3.93 ;12.23;22.22;34.83;592.75;3291.75;0;170.63;0;2247.37;10;14;15;29;;;;;;
15428359;02/02/2021;21:00:00;808; 3.93 ;12.21;22.19;34.56;593;3291.75;0;170.5;0;2243.5;9;14;15;27;;;;;;
15428359;02/02/2021;21:15:00;809; 3.93 ;12.21;22.14;34.93;593;3291.75;0;170.5;0;2243.5;10;14;15;23;;;;;;
15428359;02/02/2021;21:30:00;810; 3.92 ;12.22;22.1;35.61;593.63;3291.87;0;170.38;0;2239.37;9;14;17;nan;;;;;;
15428359;02/02/2021;21:45:00;811; 3.92 ;12.22;22.04;35.61;593.63;3291.87;0;170.38;0;2239.37;9;14;17;26;;;;;;
15428359;02/02/2021;22:00:00;812; 3.92 ;12.22;22.05;36.02;593.38;3291.87;0;170.5;0;2238.12;10;13;18;24;;;;;;
15428359;02/02/2021;22:00:00;812; 3.92 ;12.22;22.05;36.02;593.38;3291.87;0;170.5;0;2238.12;10;13;18;24;;;;;;
15428359;02/02/2021;22:15:00;813; 3.92 ;12.22;22;35.91;593.38;3292;0;170.5;0;2235.37;8;13;19;nan;;;;;;
15428359;02/02/2021;22:30:00;814; 3.92 ;12.22;21.94;35.97;593.38;3292;0;170.5;0;2235.37;8;13;19;32;;;;;;
15428359;02/02/2021;22:45:00;815; 3.92 ;12.23;21.94;36.39;593.88;3291.87;0;170.5;0;2234.62;8;12;17;32;;;;;;
15428359;02/02/2021;23:00:00;816; 3.92 ;12.22;21.97;36.8;593.63;3291.87;0;170.63;0;2231.75;10;15;19;28;;;;;;
15428359;02/02/2021;23:15:00;817; 3.92 ;12.22;21.92;36.59;593.63;3291.87;0;170.63;0;2231.75;10;15;18;25;;;;;;
15428359;02/02/2021;23:30:00;818; 3.91 ;12.21;21.86;38.09;593.88;3291.87;0;170.5;0;2233.25;10;16;19;nan;;;;;;
15428359;02/02/2021;23:45:00;819; 3.91 ;12.21;22;38.09;593.88;3291.87;0;170.5;0;2233.25;10;16;19;34;;;;;;
15428359;03/02/2021;0:00:00;820; 3.92 ;12.21;22.44;39.29;593;3291.87;0;170.5;0;2252.25;9;12;12;20;;;;;;
15428359;03/02/2021;0:00:00;820; 3.92 ;12.21;22.44;39.29;593;3291.87;0;170.5;0;2252.25;9;12;12;20;;;;;;
15428359;03/02/2021;0:15:00;821; 3.91 ;12.23;22.96;39.44;591.13;3291.5;0;170.5;0;2303.87;10;13;13;nan;;;;;;
15428359;03/02/2021;0:30:00;822; 3.91 ;12.23;23.29;39.61;591.13;3291.5;0;170.5;0;2303.87;9;13;13;18;;;;;;
15428359;03/02/2021;0:45:00;823; 3.91 ;12.22;23.66;39.48;590.25;3291.37;0;170.63;0;2323.62;8;12;22;29;;;;;;
15428359;03/02/2021;1:00:00;824; 3.91 ;12.21;23.84;39.5;589.75;3291.25;0;170.63;0;2341.12;9;13;21;35;;;;;;
15428359;03/02/2021;1:15:00;825; 3.91 ;12.21;23.77;39.8;589.5;3291.25;0;170.63;0;2341.12;9;13;14;18;;;;;;
15428359;03/02/2021;1:30:00;826; 3.91 ;12.23;23.5;40.42;590.75;3291.5;0;170.5;0;2317;9;12;13;nan;;;;;;
15428359;03/02/2021;1:45:00;827; 3.91 ;12.23;23.28;40.42;590.75;3291.5;0;170.5;0;2317;9;12;13;19;;;;;;
15428359;03/02/2021;2:00:00;828; 3.91 ;12.23;23.05;40.97;591;3291.37;0;170.5;0;2307.37;9;14;14;32;;;;;;
15428359;03/02/2021;2:00:00;828; 3.91 ;12.23;23.05;40.97;591;3291.37;0;170.5;0;2307.37;9;14;14;32;;;;;;
15428359;03/02/2021;2:15:00;829; 3.90 ;12.22;22.86;41.22;591.38;3291.62;0;170.5;0;2290.37;8;14;17;nan;;;;;;
15428359;03/02/2021;2:30:00;830; 3.90 ;12.22;22.74;41.54;591.38;3291.62;0;170.5;0;2290.37;10;14;17;26;;;;;;
15428359;03/02/2021;2:45:00;831; 3.90 ;12.22;22.62;41.79;591.63;3291.62;0;170.5;0;2282.87;8;12;14;20;;;;;;
15428359;03/02/2021;3:00:00;832; 3.90 ;12.21;22.53;42.05;591.88;3291.62;0;170.5;0;2270.75;9;13;13;28;;;;;;
15428359;03/02/2021;3:15:00;833; 3.90 ;12.21;22.44;42.3;592.25;3291.62;0;170.5;0;2270.75;8;12;12;15;;;;;;
15428359;03/02/2021;3:30:00;834; 3.90 ;12.23;22.38;43.61;592.75;3291.62;0;170.63;0;2258;11;15;23;nan;;;;;;
15428359;03/02/2021;3:45:00;835; 3.90 ;12.23;22.3;43.61;592.75;3291.62;0;170.63;0;2258;11;15;23;30;;;;;;
15428359;03/02/2021;4:00:00;836; 3.90 ;12.23;22.21;43.44;592.75;3291.75;0;170.63;0;2251.25;10;12;14;27;;;;;;
15428359;03/02/2021;4:00:00;836; 3.90 ;12.23;22.21;43.44;592.75;3291.75;0;170.63;0;2251.25;10;12;14;27;;;;;;
15428359;03/02/2021;4:15:00;837; 3.90 ;12.22;22.21;43.9;593.25;3292;0;170.5;0;2244.37;14;14;17;nan;;;;;;
15428359;03/02/2021;4:30:00;838; 3.90 ;12.22;22.15;44.32;593.25;3292;0;170.5;0;2244.37;11;14;17;22;;;;;;
15428359;03/02/2021;4:45:00;839; 3.90 ;12.22;22.09;44.44;593.13;3291.75;0;170.63;0;2239.75;12;14;15;27;;;;;;
15428359;03/02/2021;5:00:00;840; 3.89 ;12.21;22.02;44.73;593.38;3292;0;170.5;0;2233.37;11;13;18;29;;;;;;
